domain,length,entropy,label
1em9ohbazspnjl1ji5.top,18,3.94770277922009,dga
89xdnslm0kicpmt3slq0.info,20,3.9219280948873627,dga
7tujg7inc3y7hatcfv3.top,19,3.6818808028034025,dga
libefe.org,6,2.2516291673878226,legit
lememo.net,6,1.9182958340544896,legit
cibofocima.org,10,2.721928094887362,legit
p89eraupeulcq6ct.info,16,3.5,dga
fm8d7m46bh8lbrnp2f8uzc.info,22,3.970573095811685,dga
cedibu.com,6,2.584962500721156,legit
cidacoluba.org,10,2.9219280948873623,legit
gr827lqwvz0rtmc7vh1.top,19,3.9321380397593746,dga
dedufoci.org,8,2.75,legit
muluce.net,6,2.2516291673878226,legit
dadodimemo.info,10,2.4464393446710155,legit
2lqrq5ioljdohcl.site,15,3.323231428797621,dga
ljzejbf7ny03vkxtufdjkd.xyz,22,3.970573095811685,dga
mb8b76jnxhnbuiofir.top,18,3.6835423624332306,dga
zwag15mf76j0h.top,13,3.7004397181410926,dga
r26tje2aj9v.top,11,3.095795255000934,dga
5c15ymnpk91wgwdkv38s1.xyz,21,3.880179922675738,dga
zmvv4a91fneqx9.top,14,3.521640636343318,dga
mebi.org,4,2.0,legit
dicu.org,4,2.0,legit
mubolebade.info,10,2.9219280948873623,legit
nlhcygnmtntx.info,12,3.0220552088742005,dga
rcwohqf1hw1.top,11,2.913977073182752,dga
l6h2nlmdlmq.site,11,2.8453509366224368,dga
n9cuwjx28k8thbz.info,15,3.773557262275186,dga
cumilumili.net,10,2.2464393446710154,legit
mucubo.org,6,2.2516291673878226,legit
b0e9fjcxrz.xyz,10,3.3219280948873626,dga
cafu.net,4,2.0,legit
cs1r8nfvd6xdhyx3cxxl9.xyz,21,3.820888851350189,dga
dw8r8kussr6gi0driipjup.xyz,22,3.572623663895164,dga
eid2dt1egd9dsy.info,14,3.0930692077718898,dga
mifimubafo.com,10,2.721928094887362,legit
bifilole.org,8,2.5,legit
memicomu.net,8,2.4056390622295662,legit
felelomo.net,8,2.25,legit
lqk24pko8vjciplbg.xyz,17,3.7345216647797512,dga
adqchdteqvyrki3hiuj02h7.top,23,4.0559581516151235,dga
i0xy2yyf8iwhl8z7i.site,17,3.4104172527605194,dga
g390cgyjwd.top,10,3.1219280948873624,dga
cifu.info,4,2.0,legit
bilebobila.org,10,2.4464393446710155,legit
deculudo.info,8,2.5,legit
labi.net,4,2.0,legit
pw90de3d5scojwgqwl.top,18,3.794653473544342,dga
6h4rfwfwlym8qbfekj.top,18,3.794653473544342,dga
comocamiba.com,10,2.5219280948873624,legit
femofudi.info,8,2.75,legit
psiz4heeq8n5wo2tx9sp7.site,21,4.106603137064474,dga
fucacudamo.net,10,2.721928094887362,legit
aeyrxgbsyo.info,10,3.1219280948873624,dga
0hj1vb9jzw8j1rf9y.site,17,3.572469458770135,dga
gxey4x9yszpovot9ffa.xyz,19,3.721611723969901,dga
2zrf5k17c8a7.top,12,3.4182958340544896,dga
0laj3xw7leq33bia2h.site,18,3.6835423624332306,dga
domelaloli.com,10,2.6464393446710157,legit
b9of3mqkdz1qj.xyz,13,3.546593564294939,dga
5pn4302fap9r9ndljdwcjc.site,22,3.913977073182752,dga
bamelile.info,8,2.5,legit
bacobefeci.info,10,2.721928094887362,legit
6685t4bxvh0tb4.top,14,3.2359263506290326,dga
docamo.info,6,2.2516291673878226,legit
t32cdxsef6y.info,11,3.4594316186372973,dga
lobu.org,4,2.0,legit
pfdix5smjy.xyz,10,3.3219280948873626,dga
rrb4ejnezybc5130lac.info,19,3.826874881864638,dga
bacu.com,4,2.0,legit
onmrs5yi1nnsm0l0jbs.xyz,19,3.5368867237421675,dga
bobiloma.info,8,2.5,legit
bido.info,4,2.0,legit
bobe.org,4,1.5,legit
befimuba.org,8,2.75,legit
3bcdaqpywvfx7r7jzyhp0j.xyz,22,4.095795255000934,dga
mudu.org,4,1.5,legit
deba.org,4,2.0,legit
mumilibedo.com,10,2.9219280948873623,legit
lilicomudo.net,10,2.721928094887362,legit
lilebace.net,8,2.5,legit
fobidomudi.net,10,2.721928094887362,legit
cilude.net,6,2.584962500721156,legit
lalu.org,4,1.5,legit
fumofu.org,6,1.9182958340544896,legit
fabicu.com,6,2.584962500721156,legit
cobocu.info,6,1.9182958340544896,legit
72e1beftenhpwkn0.info,16,3.577819531114783,dga
z9c3fuquhz6a830dm7.xyz,18,3.8365916681089787,dga
beme.org,4,1.5,legit
akna6367qtosr9hkoc8p.top,20,3.9219280948873627,dga
yyj5ci6vg2g73aj0j.site,17,3.572469458770135,dga
8al3t7gjslgfsb9z7ivaui.xyz,22,3.913977073182752,dga
bimemela.info,8,2.5,legit
bjjh7xexzg.xyz,10,2.9219280948873623,dga
mimudoci.net,8,2.5,legit
9w0paj2xadancwyzgwnb.site,20,3.746439344671016,dga
lifidica.info,8,2.4056390622295662,legit
mufilabuma.net,10,2.721928094887362,legit
comabe.org,6,2.584962500721156,legit
4dgydf1zl2wtvm8f3i.top,18,3.94770277922009,dga
4sgohs02up1hl3u.info,15,3.506890595608519,dga
zn0up0ig6quxdy5.info,15,3.640223928941852,dga
17vl1jtswgr5xqeajjujy.top,21,3.916126946588284,dga
falelimi.info,8,2.5,legit
laca.org,4,1.5,legit
mebalu.net,6,2.584962500721156,legit
bemudo.com,6,2.584962500721156,legit
dofe.com,4,2.0,legit
5byvzk3i8bzbf1i3l.xyz,17,3.4548223999466057,dga
midibimame.net,10,2.3709505944546687,legit
mibocobeba.info,10,2.6464393446710157,legit
v8r9v9dvkzplhhzcs3kjbu.xyz,22,3.8796640049025943,dga
i6uuyzb6s5b09.site,13,3.238901256602631,dga
r65k9mleieiqo7rmb8q93a.site,22,3.913977073182752,dga
v3oj577fs31f4tjitp71s.xyz,21,3.594465636961452,dga
fudulofu.org,8,2.1556390622295662,legit
mofebafo.info,8,2.5,legit
cebumali.net,8,3.0,legit
vu4rlfzrpubco48eq1dt50.info,22,4.186704345910025,dga
xd5kxkqgho6acapc4xyjlc9.info,23,3.936180434129755,dga
meimjatfdyaf7p0q5.top,17,3.7345216647797512,dga
p1axci7f1ra8ha.xyz,14,3.3248629576173565,dga
093wb7liedrdhzq7h97a.info,20,3.784183719779189,dga
fecofo.org,6,1.9182958340544896,legit
fudomo.com,6,2.2516291673878226,legit
docilimu.org,8,2.75,legit
6qgs37vxahen2vov7khb4.xyz,21,3.9754180179138334,dga
fuli.net,4,2.0,legit
cilodoceda.net,10,2.721928094887362,legit
3cmtlstr2s9a.top,12,3.2516291673878226,dga
cudoci.info,6,2.2516291673878226,legit
wknfbjkwbftm4r6mdm.xyz,18,3.4613201402110083,dga
jvzify7o0pj1tv28ini8m.xyz,21,3.880179922675738,dga
cebibeca.net,8,2.25,legit
mifubuca.com,8,2.75,legit
caciba.net,6,1.9182958340544896,legit
mebolefe.info,8,2.4056390622295662,legit
tf6nj8uzet1p.info,12,3.4182958340544896,dga
budida.com,6,2.2516291673878226,legit
k8v52o1o8ph6l.xyz,13,3.3927474104487847,dga
yevn11v8ple5h3u.top,15,3.506890595608519,dga
dofu.info,4,2.0,legit
ej8cx9j1ictxcwnpgw90jpk.site,23,3.762267390651494,dga
4bu6gyjuf753re2ymrjxd.top,21,4.011365041826379,dga
rgpa5uo9th9ujaeoyl.top,18,3.7254805569978675,dga
6sr17otft0.top,10,3.1219280948873624,dga
mn4r7sgmsoxlt.xyz,13,3.3927474104487847,dga
dada.net,4,1.0,legit
medocomu.com,8,2.5,legit
6euc1g7um9capiyomq4.top,19,3.9321380397593746,dga
gon40avlpcq.xyz,11,3.4594316186372973,dga
2nfgihyw1uiprf.xyz,14,3.521640636343318,dga
beco.com,4,2.0,legit
gas442vldq4hez5edjj.info,19,3.6818808028034025,dga
milufaducu.info,10,2.8464393446710154,legit
dibamile.net,8,2.75,legit
lilidelude.com,10,2.2464393446710154,legit
balafo.org,6,2.2516291673878226,legit
tlkvz365e667jin.xyz,15,3.589898095464288,dga
lufo.org,4,2.0,legit
0jaix6kxsne7nl8gi.info,17,3.7345216647797512,dga
737wzq70k65ic.info,13,3.334679141051595,dga
fafelofodo.org,10,2.3709505944546687,legit
cima.info,4,2.0,legit
ktgj3ghpb3lrb472w.top,17,3.7345216647797512,dga
midefi.net,6,2.2516291673878226,legit
fimi.net,4,1.5,legit
micofebafo.com,10,2.9219280948873623,legit
iqksq0k1nkxgst89eejh.info,20,3.784183719779189,dga
bibe.net,4,1.5,legit
fumuba.net,6,2.2516291673878226,legit
mio1cyz370seixt5li.info,18,3.905764584655453,dga
dibilace.info,8,2.75,legit
dece.net,4,1.5,legit
cakqsminzlk.top,11,3.2776134368191157,dga
bema.com,4,2.0,legit
locumudufa.org,10,2.8464393446710154,legit
lacifo.net,6,2.584962500721156,legit
e8stqdkudjzs6cg1rsd.xyz,19,3.747413039531641,dga
9ed7nx8mk8zoskxv0n9pac.xyz,22,4.004886164091843,dga
yr67t3x2k9x5vw7i7.top,17,3.6901165175936645,dga
cocucido.net,8,2.1556390622295662,legit
babibole.com,8,2.4056390622295662,legit
is3d2oichnxt1jek.info,16,3.875,dga
j2vh4ci9htbzo2wfudm7.xyz,20,4.1219280948873624,dga
limu.com,4,2.0,legit
j90pnodihjyb1xdge.xyz,17,3.85216872360328,dga
cima.org,4,2.0,legit
fhdpjsavht24.site,12,3.4182958340544896,dga
cufi.com,4,2.0,legit
cuzrzh0d41iz.top,12,3.188721875540867,dga
7ycggghpx0zcw237cz.site,18,3.4193819456463714,dga
rl15f4w0vugkv05s.site,16,3.625,dga
damobida.com,8,2.5,legit
xbvp5z11c7gh.site,12,3.4182958340544896,dga
r4mfw9s3516zmqlmrzgtkn.info,22,4.0614821867207755,dga
ispyuitcwwo1q6.xyz,14,3.521640636343318,dga
lolula.net,6,1.792481250360578,legit
o0v3z0gu1uqxj4efff.site,18,3.6835423624332306,dga
meba.info,4,2.0,legit
nfjjk4auedi6214.xyz,15,3.640223928941852,dga
tk3b33izlx3aeyv7.xyz,16,3.5,dga
filimuba.info,8,2.75,legit
laducobuco.com,10,2.721928094887362,legit
cucucodoca.org,10,2.1219280948873624,legit
t3uea3ge8n6qiwepxsk28.site,21,3.9754180179138334,dga
zetkpy8vyif6wdg1oevzu.site,21,4.011365041826379,dga
bilemame.net,8,2.5,legit
faloca.org,6,2.2516291673878226,legit
mamadolode.net,10,2.5219280948873624,legit
bufime.info,6,2.584962500721156,legit
0lcz5lscatgvs3875i63rmh.site,23,4.088779347361361,dga
fjo3xpal9r2zdpy2a.site,17,3.7345216647797512,dga
fubo.org,4,2.0,legit
5ajqo4zxtx1l8rg2.top,16,3.875,dga
decufamimu.com,10,2.9219280948873623,legit
27xehd96m8jk.top,12,3.584962500721156,dga
lila.info,4,1.5,legit
pxr3p3lhpkceyias375z98z.info,23,4.023136955868885,dga
mufomi.info,6,2.2516291673878226,legit
cole.info,4,2.0,legit
becedu.com,6,2.2516291673878226,legit
macobodida.info,10,2.721928094887362,legit
tqvgrn15k7z7gf.xyz,14,3.521640636343318,dga
hdlje238eit78m2f3av7.site,20,3.8219280948873626,dga
rdcwj28ebxu7ccb.site,15,3.456564762130954,dga
publqdi07he42x.site,14,3.807354922057604,dga
wtmv70rq1m.info,10,3.1219280948873624,dga
9pgzd9l2h4.xyz,10,3.1219280948873624,dga
0bo8wavaytg.info,11,3.2776134368191157,dga
defefifubi.org,10,2.4464393446710155,legit
w96ex4o20oi8p0iqs.top,17,3.7345216647797512,dga
boco.info,4,1.5,legit
dice.info,4,2.0,legit
bi2hyb2nyd2.xyz,11,2.6635327548042547,dga
jghf5a8c4xu5.info,12,3.4182958340544896,dga
dibiluma.net,8,2.75,legit
dudodomade.org,10,2.321928094887362,legit
fobilofe.com,8,2.5,legit
fuce.org,4,2.0,legit
pnwpdav8u1fx.site,12,3.4182958340544896,dga
58frvabkg23dx.site,13,3.7004397181410926,dga
nrlm5mppqnompw.site,14,2.9852281360342516,dga
xl51n0xxzr2l.xyz,12,3.0220552088742005,dga
e9qqykz3fq1.xyz,11,3.0271691184406184,dga
miba.org,4,2.0,legit
0y9jhjfv1qwkwqlbzrs.top,19,3.9321380397593746,dga
bedumu.net,6,2.2516291673878226,legit
bpnegc2dpcz2o8ndi6so.info,20,3.7219280948873625,dga
bimo.info,4,2.0,legit
m76spy1atqnjsb.site,14,3.6644977792004614,dga
xmcc2mawbxv0au3fig79hi4.xyz,23,4.088779347361361,dga
oc0cef65uyg36097.xyz,16,3.625,dga
rlsw0b2utchwc8zp.site,16,3.75,dga
cadaco.net,6,1.9182958340544896,legit
0gg8dcmty71gynd4aj8z2.site,21,3.880179922675738,dga
cefimi.info,6,2.2516291673878226,legit
rzn0994lx994qtwziho2kg.xyz,22,3.913977073182752,dga
kltalchvw48ak7qh.site,16,3.5,dga
ficu.com,4,2.0,legit
milubucumi.net,10,2.4464393446710155,legit
nlwq2vc2sc5g2mi39dwx.info,20,3.8841837197791893,dga
mebalecoca.net,10,2.721928094887362,legit
4ebeaqncdz6s601zf88jrf.info,22,4.004886164091843,dga
mabacicido.com,10,2.721928094887362,legit
2d64bh74k0cb.top,12,3.2516291673878226,dga
cimimilobu.org,10,2.6464393446710157,legit
lelocimodo.net,10,2.6464393446710157,legit
lacicabe.info,8,2.5,legit
cubamu.org,6,2.2516291673878226,legit
mumefela.org,8,2.5,legit
dibo.com,4,2.0,legit
cocidadaca.com,10,2.1709505944546685,legit
cibofola.net,8,2.75,legit
fucabu.net,6,2.2516291673878226,legit
mofobo.info,6,1.792481250360578,legit
bofudeli.info,8,3.0,legit
wlp8zdcmbrtpyfuh3e.site,18,4.058813890331201,dga
lxj6y0iy1l58l9k5silu.site,20,3.6219280948873624,dga
bubecelifo.org,10,2.9219280948873623,legit
fgvre741nwet6t18um0.top,19,3.9321380397593746,dga
cudalubo.org,8,2.75,legit
hpfap8i4tiuwh.xyz,13,3.238901256602631,dga
budifo.com,6,2.584962500721156,legit
bamufo.com,6,2.584962500721156,legit
1jlemlbtecskq8nhs56hf.xyz,21,4.011365041826379,dga
vuzk1dzcjd7.site,11,3.095795255000934,dga
lofu.info,4,2.0,legit
8ymm7pl990gw31gkl9z6.info,20,3.784183719779189,dga
lelecu.com,6,1.9182958340544896,legit
colo.info,4,1.5,legit
dobimu.com,6,2.584962500721156,legit
ndx3alxwhk7k30n1tpf.top,19,3.826874881864638,dga
g8oiebkf0e4ty.top,13,3.546593564294939,dga
pdje38h046ayyrohv7.top,18,3.94770277922009,dga
cucebame.info,8,2.5,legit
fufibidu.net,8,2.25,legit
bodima.com,6,2.584962500721156,legit
lobeca.org,6,2.584962500721156,legit
mocecufafa.info,10,2.721928094887362,legit
cifa.net,4,2.0,legit
cubifo.com,6,2.584962500721156,legit
dali.info,4,2.0,legit
micedo.org,6,2.584962500721156,legit
decamilo.net,8,3.0,legit
by4cyxqbwewp.xyz,12,3.084962500721156,dga
c8y7kkgawof0eh43082i.xyz,20,4.021928094887363,dga
srl1a47e3wto2mr4yrk.info,19,3.8924071185928764,dga
mofu.info,4,2.0,legit
ceducidume.org,10,2.5219280948873624,legit
mocobecufu.net,10,2.721928094887362,legit
36zhbpx52l49wwkqfsbyd.info,21,4.20184123230257,dga
cylfep1x2j2c6.xyz,13,3.3927474104487847,dga
pnmmx390xtnzj4g.xyz,15,3.506890595608519,dga
8dtc8wbvqn.top,10,3.1219280948873624,dga
bilebuma.org,8,2.75,legit
dili.org,4,1.5,legit
fofico.com,6,1.9182958340544896,legit
mocobale.com,8,2.75,legit
nl5ah9wec04t2vy4ii6322.xyz,22,4.0614821867207755,dga
jby7cqkdsmrd3.top,13,3.546593564294939,dga
mubu.net,4,1.5,legit
dofoca.com,6,2.2516291673878226,legit
fefibi.net,6,1.9182958340544896,legit
67lrvi3dvcsdspnnn.info,17,3.4548223999466057,dga
02sk10ifjnt47veyf.info,17,3.85216872360328,dga
demidefe.com,8,2.1556390622295662,legit
dado.info,4,1.5,legit
z3zmiwslpi8rzom8gvz.top,19,3.5110854081804272,dga
2l2b5wvfxelitzjhmusfw5.info,22,4.004886164091843,dga
cilafu.com,6,2.584962500721156,legit
dadicufabo.org,10,2.9219280948873623,legit
cicula.net,6,2.2516291673878226,legit
i40f3t9birww8whycigg.top,20,3.746439344671016,dga
bufi.org,4,2.0,legit
99vu7j7rpob1.site,12,3.2516291673878226,dga
bumomi.com,6,2.2516291673878226,legit
rv707nndg7f4s1u.top,15,3.456564762130954,dga
u1oja0cc46c17z4.info,15,3.323231428797621,dga
midimu.com,6,1.9182958340544896,legit
dgvnm098qstpgdz95.info,17,3.7345216647797512,dga
v82maxq7kro96r.xyz,14,3.6644977792004614,dga
lelifibede.org,10,2.4464393446710155,legit
mabefu.org,6,2.584962500721156,legit
cofeba.org,6,2.584962500721156,legit
yw0ena941gjm7u.site,14,3.807354922057604,dga
lolucabami.org,10,2.9219280948873623,legit
tp3x5m8pja.xyz,10,3.1219280948873624,dga
doce.info,4,2.0,legit
ydklvqz7zj.top,10,3.1219280948873624,dga
dademofo.net,8,2.5,legit
dududu.org,6,1.0,legit
dgyqj6fvam2ch4d.site,15,3.773557262275186,dga
52vtjxu1kaupo1rxiv432wt.info,23,4.001822825622231,dga
10hoaydt7cu8.site,12,3.584962500721156,dga
lzbz9875e78h.top,12,3.084962500721156,dga
bumomoca.info,8,2.5,legit
2qdyqxngu3du3h.info,14,3.2359263506290326,dga
ewb9hjs2mxcbmm.xyz,14,3.3248629576173565,dga
cololida.com,8,2.5,legit
ap0g0it81b2as2j0zbim.top,20,3.684183719779189,dga
lecu.com,4,2.0,legit
culuculodo.com,10,2.2464393446710154,legit
badife.net,6,2.584962500721156,legit
duleda.com,6,2.2516291673878226,legit
bemamefe.org,8,2.1556390622295662,legit
fida.net,4,2.0,legit
mame.info,4,1.5,legit
p6ui358wyhmn2.xyz,13,3.7004397181410926,dga
t5q9wszre6m6t.info,13,3.3927474104487847,dga
cubudimudu.org,10,2.321928094887362,legit
l8iziwqkcqekofcw23iarre.xyz,23,3.795088586397732,dga
nj4envn9z40iwin.xyz,15,3.106890595608519,dga
12ucbrjgsfcwl3y7h749.info,20,4.1219280948873624,dga
fiduda.org,6,2.2516291673878226,legit
7sg8sooz74vbi0mkkn6jep2.xyz,23,4.1757358691004915,dga
nycjyfeo6908h7d47.xyz,17,3.85216872360328,dga
difadecime.net,10,2.721928094887362,legit
bulufo.net,6,2.2516291673878226,legit
15pnmj4ninzsqcl9iupkz3y.xyz,23,4.0559581516151235,dga
defabelidu.org,10,2.9219280948873623,legit
malu.org,4,2.0,legit
lhpa3ripxhrly.top,13,3.0850551027564768,dga
9kjodv60i4n87r.site,14,3.807354922057604,dga
r9oudocuzrenun5z3.top,17,3.3371753411230767,dga
becola.com,6,2.584962500721156,legit
lzemffzqjv8wziy.info,15,3.456564762130954,dga
cibedafi.com,8,2.75,legit
limulifuda.com,10,2.721928094887362,legit
gyoyghl7t5g7ws9rgdkuyl.site,22,3.6978458230844122,dga
t5x3cvfjdrze84lm.info,16,4.0,dga
fvklgb4nik6p0a7.xyz,15,3.773557262275186,dga
6d15c694ckch.site,12,3.0220552088742005,dga
pk4fxby96mk3xpl4mu.top,18,3.614369445886757,dga
dv1a14ss5f1pj6lp.site,16,3.452819531114783,dga
fqebem2ifvhc3dk1z.top,17,3.85216872360328,dga
dilafacecu.net,10,2.9219280948873623,legit
decumuda.com,8,2.5,legit
cobu.org,4,2.0,legit
dw72dxilqtenput.site,15,3.640223928941852,dga
bica.com,4,2.0,legit
b8lr8qw7goa9.top,12,3.4182958340544896,dga
melucomi.net,8,2.75,legit
ladabe.com,6,2.2516291673878226,legit
didalefami.org,10,2.721928094887362,legit
lbl5pwixwnpjkj2.info,15,3.3735572622751855,dga
79u26192k42qpr7.xyz,15,3.323231428797621,dga
gso367qrn3dzyf.xyz,14,3.6644977792004614,dga
fafale.net,6,1.9182958340544896,legit
pxjfudh0tj.site,10,3.1219280948873624,dga
s5mhie2l2fuwe98s.site,16,3.625,dga
bobo.net,4,1.0,legit
uqgevkyke9fv4b1k1k.xyz,18,3.3921472236645345,dga
mimidamemi.info,10,2.0464393446710156,legit
4y7x40c1nqslcr1e.top,16,3.625,dga
comecufe.info,8,2.5,legit
0huh3h7i5xs9cfu5hys3.xyz,20,3.521928094887363,dga
mh7gx86o3nrdmhj45.info,17,3.85216872360328,dga
ql23b2a3cw49n0dfr9ue.xyz,20,4.021928094887363,dga
mibumi.info,6,1.9182958340544896,legit
djotsilxjfzajvlnrfj.top,19,3.616348566075164,dga
azlpxdrbxyy.info,11,3.095795255000934,dga
fubacoma.com,8,2.75,legit
ludelucu.info,8,2.1556390622295662,legit
bobolamu.org,8,2.5,legit
mola.com,4,2.0,legit
g7con4rcer8clubnj.xyz,17,3.572469458770135,dga
bafifida.info,8,2.25,legit
doda.info,4,1.5,legit
w6uyrlbuobrd47wokgp.xyz,19,3.721611723969901,dga
fmi42ktv4jp.site,11,3.2776134368191157,dga
3piarrfp8svzcrxrqahtu.info,21,3.820888851350189,dga
badi.org,4,2.0,legit
bubelebifo.com,10,2.6464393446710157,legit
6g01rzbk6kt7miivd.xyz,17,3.7345216647797512,dga
rhbv1r7eqe536.site,13,3.3927474104487847,dga
91ooqhsfhfvmhxiuyatd8m.top,22,3.970573095811685,dga
bszhcd3lodq10bdf.xyz,16,3.577819531114783,dga
dadacimi.net,8,2.25,legit
9h8k6f3me1r32jvelv371b.site,22,3.970573095811685,dga
filu.com,4,2.0,legit
02gkfsfyhrevbp4.info,15,3.773557262275186,dga
bodeci.info,6,2.584962500721156,legit
1vm6yq2akws8xoyi09c.xyz,19,4.142664355548848,dga
cuciloceda.com,10,2.8464393446710154,legit
f0ve5z8d70zj9f.site,14,3.3787834934861753,dga
hw08p8tw5lbjzyxz8ykw.xyz,20,3.6464393446710157,dga
5tq9dzgkdnq4g2vqx.xyz,17,3.572469458770135,dga
fibe.info,4,2.0,legit
oabt3818yop3wjrmhc0.site,19,3.9321380397593746,dga
lucaceme.org,8,2.5,legit
bv11dg9ys8317qky.top,16,3.577819531114783,dga
kl6cev1hoh9o5qvwc9rj6.info,21,3.8208888513501886,dga
dmpfm5nizu.site,10,3.1219280948873624,dga
ac4jxfpk5fvddwj.top,15,3.506890595608519,dga
bibemu.com,6,2.2516291673878226,legit
9vvmiuopp5.top,10,2.9219280948873623,dga
gx2gjbgvd3fm6c02.top,16,3.577819531114783,dga
hu8fk18zs80.site,11,3.0271691184406184,dga
d9ec6g610g3q.site,12,3.2516291673878226,dga
locemabico.net,10,2.9219280948873623,legit
hn00cvw9namsqett6.site,17,3.7345216647797512,dga
0khidkg042lywbi45h02c.info,21,3.6897037321995474,dga
febabido.net,8,2.75,legit
tyzmepgthcw81xe6va05g.site,21,4.106603137064474,dga
g8ksjlqfjt0kdulb.info,16,3.625,dga
ducico.org,6,2.2516291673878226,legit
gj9rdb6n7xb2z.xyz,13,3.546593564294939,dga
l3rfe08a1hyhk4zzi.xyz,17,3.85216872360328,dga
belimodu.net,8,3.0,legit
tw48of2tx0qjtaa7iws4.site,20,3.784183719779189,dga
r6ouxdxtkyc9c4d0np.info,18,3.8365916681089787,dga
facoloci.org,8,2.5,legit
ludifu.com,6,2.2516291673878226,legit
bobolobu.info,8,1.811278124459133,legit
2hxwmv1dpofa.top,12,3.584962500721156,dga
m5e8nsqdtzo.xyz,11,3.4594316186372973,dga
lace.info,4,2.0,legit
1bnlbvgs0b3qwwwpr2du3.top,21,3.8442328987631917,dga
labecalo.net,8,2.5,legit
mududafa.com,8,2.25,legit
maci.com,4,2.0,legit
celufefa.info,8,2.5,legit
dodu.org,4,1.5,legit
bebilefo.com,8,2.5,legit
4txjtvwu2t1z0azd0wi3r.site,21,3.880179922675738,dga
libi.info,4,1.5,legit
ikvw2rfxvlhzz3ry4.site,17,3.7345216647797512,dga
dfryi0m7p8byw485.top,16,3.75,dga
b0znldezka4ml6.top,14,3.521640636343318,dga
qf8ylxyxl2cq2.info,13,2.931208948910323,dga
1f21johnm0ha.site,12,3.2516291673878226,dga
doculomubo.info,10,2.6464393446710157,legit
hbvgkp7l9kv913o.top,15,3.506890595608519,dga
1ncdahvrs1po.site,12,3.4182958340544896,dga
59glfri8mqeeb6bznc9q.site,20,3.9219280948873627,dga
muma.net,4,1.5,legit
iqd4x9g7hsfkr.info,13,3.7004397181410926,dga
3ceuxcjgy6fvt1zblqf.xyz,19,4.037401197654112,dga
babo.net,4,1.5,legit
mabila.com,6,2.2516291673878226,legit
nwssagl64tpku.site,13,3.546593564294939,dga
dalicelibe.com,10,2.721928094887362,legit
uuptj7o0trd9l195dwy7u.xyz,21,3.7849418274376427,dga
lofoce.net,6,2.2516291673878226,legit
tmrflpbhzdt.xyz,11,3.2776134368191157,dga
vn2jjhxu0y7r2mjnywmp55r.xyz,23,3.795088586397732,dga
l0blv0prkgyc.xyz,12,3.2516291673878226,dga
f3g3t34ooj.site,10,2.6464393446710157,dga
fifubado.org,8,2.75,legit
gilz2eog4xozi1r4uj.top,18,3.614369445886757,dga
u72hn5f62d3i603.info,15,3.506890595608519,dga
vfbo1epmkvtegb41bvq.top,19,3.5368867237421675,dga
famida.org,6,2.2516291673878226,legit
fudidila.net,8,2.5,legit
mebu.org,4,2.0,legit
dobacemu.info,8,3.0,legit
lacumolafu.info,10,2.721928094887362,legit
bicido.org,6,2.2516291673878226,legit
mocala.com,6,2.2516291673878226,legit
mice.info,4,2.0,legit
cofamo.net,6,2.2516291673878226,legit
0jl6qkv3eoyy.info,12,3.4182958340544896,dga
dufe.info,4,2.0,legit
boedazsntanharwicn1c6se.top,23,3.8492239123906247,dga
uqizlsg38ql.xyz,11,3.095795255000934,dga
cileli.com,6,1.9182958340544896,legit
lodocodala.info,10,2.2464393446710154,legit
labadacemo.net,10,2.8464393446710154,legit
mrs1txzq98mej.site,13,3.546593564294939,dga
fibu.net,4,2.0,legit
pn8dpoy7ul.top,10,3.1219280948873624,dga
ne00v830dn0yby4aw.top,17,3.381580488309163,dga
3hq57uyzhww3ltfiuhpth.xyz,21,3.6304126608739984,dga
lilemecali.info,10,2.4464393446710155,legit
spx01cvcop2r16pnbz42n.site,21,3.7849418274376427,dga
yj9pnu94z96352lx.info,16,3.702819531114783,dga
85l8d7ceda0i.site,12,3.2516291673878226,dga
boco.com,4,1.5,legit
cucibumi.info,8,2.25,legit
ck7nhbqp8reyz.info,13,3.7004397181410926,dga
t6z84qcmswd.xyz,11,3.4594316186372973,dga
ehd253hqcbq.info,11,3.095795255000934,dga
s3s4adai093ztt8.top,15,3.3735572622751855,dga
88az39jgrf2r07goulzyq.xyz,21,4.011365041826379,dga
m5zm97pper1ufh01xw.top,18,3.8365916681089787,dga
0vxqs3h4de4m6hy7t0dj.top,20,3.9219280948873627,dga
milocobo.com,8,2.4056390622295662,legit
yy5j5o122s.xyz,10,2.721928094887362,dga
fofedibode.org,10,2.5219280948873624,legit
mecodu.net,6,2.584962500721156,legit
e7axuiy0x8l.xyz,11,3.2776134368191157,dga
2ykzetonziqy.site,12,3.2516291673878226,dga
r51b280iouea40uee4c9wf4.top,23,3.936180434129755,dga
kz0ys93f7s.info,10,3.1219280948873624,dga
939eseqgm5vwipgsemu.info,19,3.5766176449086657,dga
e5blyujtge753.info,13,3.3927474104487847,dga
muli.info,4,2.0,legit
bififafoma.org,10,2.4464393446710155,legit
dole.org,4,2.0,legit
23tr4oxnwjt27sh.top,15,3.640223928941852,dga
licima.org,6,2.2516291673878226,legit
bulo.net,4,2.0,legit
ehrj0kx9k2pcigykb5fa.xyz,20,4.0841837197791895,dga
dolicili.com,8,2.1556390622295662,legit
dubabico.com,8,2.75,legit
dimi.info,4,1.5,legit
qui3owm0tkow3b.site,14,3.3787834934861753,dga
bima.net,4,2.0,legit
dicoce.net,6,2.2516291673878226,legit
